Storage System, MDisk, Time, Interval (s), Pool, RAID Level, Class, Back-end Read I/O Rate (ops/s), Back-end Write I/O Rate (ops/s), Total Back-end I/O Rate (ops/s), Back-end Read Data Rate (MiB/s), Back-end Write Data Rate (MiB/s), Total Back-end Data Rate (MiB/s), Back-end Read Response Time (ms/op), Back-end Write Response Time (ms/op), Overall Back-end Response Time (ms/op), Back-end Read Queue Time (ms/op), Back-end Write Queue Time (ms/op), Overall Back-end Queue Time (ms/op), Back-end Read Transfer Size (KiB/op), Back-end Write Transfer Size (KiB/op), Overall Back-end Transfer Size (KiB/op), Peak Back-end Write Response Time (ms), Peak Back-end Read Response Time (ms), Peak Back-end Read Queue Time (ms), Peak Back-end Write Queue Time (ms), Destage Target I/O (cnt), Destage In-flight I/O (cnt) 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_B_050b, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870C_B_TP, Unknown, Unknown, 453.81, 48.04, 501.86, 9.57, 1.05, 10.62, 1.651, 0.3, 1.522, 0.039, 0.027, 0.038, 21.584, 22.483, 21.67, 4.205, 172.719, 0.035, 0.419, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier15_C_0602, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870C_C_TP, Unknown, Unknown, 110.22, 55.63, 165.85, 1.9, 1.64, 3.54, 2.279, 0.316, 1.621, 0.481, 0.023, 0.327, 17.687, 30.193, 21.881, 9.84, 265.747, 0.023, 14.789, 17.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0006, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 110.26, 108.74, 219.0, 1.53, 2.09, 3.62, 0.618, 0.284, 0.452, 0.127, 0.024, 0.076, 14.204, 19.66, 16.913, 18.49, 146.798, 0.082, 2.408, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0007, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 157.1, 112.03, 269.13, 3.16, 2.54, 5.71, 0.57, 0.303, 0.459, 0.023, 0.023, 0.023, 20.629, 23.256, 21.723, 18.586, 90.215, 0.294, 0.76, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0008, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 125.54, 97.98, 223.52, 1.7, 1.25, 2.95, 0.477, 0.264, 0.384, 0.027, 0.024, 0.026, 13.88, 13.027, 13.506, 5.045, 42.537, 0.075, 0.369, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0009, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 235.28, 117.89, 353.17, 4.94, 2.38, 7.32, 0.346, 0.282, 0.325, 0.023, 0.022, 0.023, 21.506, 20.703, 21.238, 20.431, 43.65, 0.124, 1.506, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_000a, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 273.76, 91.72, 365.48, 5.67, 2.02, 7.69, 0.363, 0.291, 0.345, 0.018, 0.022, 0.019, 21.218, 22.521, 21.545, 23.282, 83.767, 0.162, 1.419, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0106, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 304.7, 74.67, 379.37, 8.22, 1.44, 9.65, 0.366, 0.284, 0.35, 0.021, 0.026, 0.022, 27.616, 19.712, 26.061, 10.618, 70.355, 0.025, 1.703, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0107, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 144.61, 97.75, 242.36, 2.64, 2.72, 5.36, 0.447, 0.312, 0.393, 0.022, 0.026, 0.023, 18.678, 28.54, 22.656, 22.835, 58.625, 0.071, 0.883, 17.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0108, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 258.48, 82.75, 341.22, 6.69, 1.25, 7.93, 0.39, 0.275, 0.362, 0.029, 0.027, 0.029, 26.499, 15.419, 23.812, 33.455, 52.866, 0.055, 1.207, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_0109, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 167.29, 92.02, 259.31, 3.31, 3.18, 6.49, 0.367, 0.335, 0.356, 0.023, 0.024, 0.024, 20.267, 35.393, 25.635, 14.517, 31.401, 0.167, 1.521, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_010a, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 181.02, 80.27, 261.28, 2.03, 2.78, 4.8, 0.403, 0.329, 0.38, 0.023, 0.022, 0.023, 11.465, 35.419, 18.823, 4.901, 27.872, 0.111, 1.017, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T0_0001, 5/2/18 12:14 PM, 900, Tier0_CS2DS8870B_A_TP, raid5, Unknown, 292.01, 21.01, 313.02, 9.31, 1.61, 10.92, 0.35, 0.503, 0.36, 0.02, 0.022, 0.02, 32.658, 78.335, 35.725, 2.176, 5.717, 0.065, 0.024, 8.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T0_0002, 5/2/18 12:14 PM, 900, Tier0_CS2DS8870B_A_TP, raid5, Unknown, 15.94, 7.12, 23.06, 0.31, 0.06, 0.37, 0.275, 0.307, 0.285, 0.021, 0.027, 0.023, 19.817, 8.519, 16.329, 1.443, 2.985, 2.434, 0.227, 8.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T0_0101, 5/2/18 12:14 PM, 900, Tier0_CS2DS8870B_A_TP, raid5, Unknown, 232.65, 18.93, 251.58, 6.66, 0.99, 7.65, 0.355, 0.443, 0.361, 0.026, 0.024, 0.026, 29.31, 53.321, 31.117, 2.364, 11.542, 0.042, 0.038, 8.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T0_0102, 5/2/18 12:14 PM, 900, Tier0_CS2DS8870B_A_TP, raid5, Unknown, 15.64, 4.72, 20.35, 0.15, 0.04, 0.19, 0.338, 0.324, 0.335, 0.02, 0.031, 0.023, 9.58, 9.593, 9.583, 2.063, 4.099, 0.711, 0.04, 8.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_0208, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 813.7, 129.88, 943.58, 17.33, 4.32, 21.65, 1.511, 0.334, 1.349, 0.039, 0.024, 0.037, 21.813, 34.025, 23.494, 10.99, 487.753, 0.021, 0.716, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_0209, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 1146.88, 99.65, 1246.53, 28.19, 2.75, 30.94, 1.392, 0.318, 1.306, 0.045, 0.026, 0.043, 25.168, 28.28, 25.417, 24.43, 464.599, 0.184, 1.348, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_020A, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 958.98, 88.3, 1047.28, 12.15, 2.48, 14.63, 0.758, 0.313, 0.721, 0.027, 0.024, 0.027, 12.971, 28.801, 14.306, 7.259, 146.735, 0.027, 0.066, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_020B, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 1105.21, 112.27, 1217.48, 27.8, 2.91, 30.71, 1.86, 0.31, 1.717, 0.061, 0.026, 0.058, 25.755, 26.521, 25.826, 12.306, 200.359, 0.022, 3.09, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_020C, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 975.46, 102.02, 1077.48, 25.93, 2.77, 28.7, 1.73, 0.326, 1.597, 0.047, 0.022, 0.045, 27.221, 27.816, 27.277, 13.793, 104.262, 0.048, 0.659, 13.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_0308, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 1101.26, 122.4, 1223.66, 25.94, 3.06, 29.0, 1.448, 0.306, 1.334, 0.044, 0.02, 0.042, 24.119, 25.579, 24.265, 7.689, 503.967, 0.046, 0.336, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_0309, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 1247.52, 81.16, 1328.68, 19.58, 1.84, 21.42, 1.191, 0.306, 1.137, 0.044, 0.022, 0.043, 16.076, 23.208, 16.511, 20.907, 103.956, 0.026, 3.617, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_030A, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 798.53, 170.44, 968.97, 14.98, 2.91, 17.9, 1.854, 0.261, 1.573, 0.071, 0.024, 0.062, 19.213, 17.508, 18.913, 13.988, 112.511, 0.112, 0.442, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_030B, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 982.91, 68.33, 1051.24, 15.36, 2.9, 18.25, 0.625, 0.339, 0.607, 0.028, 0.024, 0.027, 15.998, 43.385, 17.778, 9.905, 357.09, 0.089, 0.809, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_T1_030C, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870B_A_TP, raid5, Unknown, 739.37, 123.42, 862.79, 13.65, 2.63, 16.28, 1.653, 0.29, 1.458, 0.057, 0.024, 0.052, 18.904, 21.851, 19.326, 13.976, 510.142, 0.036, 3.662, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A15, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 93.57, 40.77, 134.34, 1.93, 0.89, 2.82, 3.299, 0.324, 2.396, 1.241, 0.027, 0.872, 21.072, 22.443, 21.488, 36.882, 88.474, 0.063, 0.504, 17.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A16, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 76.54, 25.5, 102.05, 1.53, 0.93, 2.46, 1.741, 0.359, 1.396, 0.109, 0.024, 0.088, 20.455, 37.367, 24.681, 10.354, 90.464, 0.039, 0.412, 54.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A17, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 248.67, 33.37, 282.05, 6.91, 3.28, 10.19, 3.267, 0.517, 2.942, 1.21, 0.022, 1.069, 28.446, 100.773, 37.004, 8.782, 93.338, 0.046, 1.946, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A18, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 166.29, 63.07, 229.37, 4.22, 6.91, 11.14, 2.586, 0.536, 2.022, 0.72, 0.023, 0.528, 26.0, 112.232, 49.713, 20.311, 167.028, 0.106, 0.325, 17.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A19, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 102.36, 29.5, 131.85, 1.95, 1.01, 2.96, 2.516, 0.358, 2.033, 0.306, 0.021, 0.243, 19.472, 35.228, 22.996, 17.499, 315.342, 0.019, 0.604, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A20, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 138.45, 69.37, 207.82, 2.06, 4.68, 6.74, 1.773, 0.453, 1.332, 0.058, 0.025, 0.047, 15.264, 69.086, 33.229, 20.862, 576.364, 0.029, 0.251, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A21, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 187.81, 49.95, 237.76, 3.3, 1.93, 5.23, 1.691, 0.379, 1.416, 0.125, 0.029, 0.105, 17.988, 39.538, 22.516, 20.446, 203.503, 0.157, 0.907, 19.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870B_Tier15_A22, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870B_A_TP, raid5, Unknown, 180.76, 54.84, 235.6, 3.04, 1.8, 4.84, 2.794, 0.357, 2.227, 1.104, 0.029, 0.854, 17.225, 33.557, 21.027, 18.3, 334.146, 0.062, 0.852, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870A_T0_4400, 5/2/18 12:14 PM, 900, Tier0_CS2DS8870A_A_TP, raid5, Unknown, 1174.6, 92.03, 1266.63, 37.78, 6.72, 44.5, 0.377, 0.441, 0.382, 0.028, 0.03, 0.028, 32.935, 74.798, 35.977, 2.574, 11.876, 0.133, 1.39, 5.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870A_T0_4500, 5/2/18 12:14 PM, 900, Tier0_CS2DS8870A_A_TP, raid5, Unknown, 1574.99, 133.6, 1708.59, 50.56, 10.6, 61.16, 0.374, 0.447, 0.379, 0.02, 0.018, 0.02, 32.871, 81.271, 36.655, 2.413, 14.614, 0.022, 0.828, 5.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_000B, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 244.07, 124.23, 368.3, 6.62, 4.09, 10.72, 0.321, 0.324, 0.322, 0.019, 0.022, 0.02, 27.787, 33.73, 29.792, 5.945, 37.877, 0.04, 1.326, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870C_Tier1_A_010B, 5/2/18 12:14 PM, 900, Tier1_CS2DS8870C_A_TP, raid5, Unknown, 182.26, 96.44, 278.7, 4.8, 3.27, 8.07, 0.399, 0.328, 0.375, 0.021, 0.023, 0.022, 26.953, 34.762, 29.655, 17.341, 119.477, 0.034, 0.423, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0008, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 62.19, 64.28, 126.48, 2.52, 4.51, 7.02, 1.073, 0.406, 0.734, 0.018, 0.022, 0.02, 41.471, 71.78, 56.876, 5.699, 98.012, 0.041, 0.607, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0009, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 62.83, 51.73, 114.56, 2.37, 2.44, 4.8, 1.174, 0.339, 0.797, 0.02, 0.023, 0.021, 38.602, 48.203, 42.938, 5.093, 161.799, 0.075, 0.077, 17.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_000a, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 74.06, 66.67, 140.72, 2.37, 3.48, 5.84, 1.086, 0.365, 0.745, 0.02, 0.022, 0.021, 32.723, 53.414, 42.525, 21.881, 51.542, 0.161, 0.242, 18.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_000b, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_A_TP, Unknown, Unknown, 125.59, 123.78, 249.37, 3.17, 7.65, 10.82, 1.401, 0.391, 0.9, 0.192, 0.023, 0.108, 25.832, 63.268, 44.414, 8.498, 97.32, 0.057, 0.109, 18.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0100, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 64.37, 42.72, 107.09, 1.53, 2.19, 3.72, 0.909, 0.342, 0.682, 0.02, 0.02, 0.02, 24.402, 52.482, 35.603, 4.824, 83.834, 0.163, 0.152, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0101, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 49.96, 67.1, 117.06, 1.46, 4.15, 5.61, 0.749, 0.405, 0.552, 0.018, 0.019, 0.019, 29.991, 63.282, 49.074, 5.115, 43.646, 0.072, 0.478, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0102, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 45.52, 154.53, 200.04, 0.94, 9.0, 9.95, 0.724, 0.388, 0.465, 0.019, 0.019, 0.019, 21.212, 59.67, 50.919, 11.95, 59.827, 0.073, 0.622, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0103, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 45.92, 50.67, 96.59, 1.02, 4.06, 5.08, 0.895, 0.408, 0.64, 0.017, 0.019, 0.018, 22.837, 82.005, 53.879, 9.788, 64.383, 0.023, 1.05, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0104, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 30.32, 59.96, 90.28, 0.62, 6.86, 7.49, 1.004, 0.476, 0.654, 0.032, 0.022, 0.026, 21.095, 117.206, 84.927, 9.293, 84.897, 0.107, 0.1, 15.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0106, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 31.72, 60.01, 91.72, 0.65, 8.23, 8.87, 0.822, 0.556, 0.648, 0.022, 0.023, 0.022, 20.906, 140.38, 99.068, 2.7, 37.603, 0.043, 0.792, 17.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0107, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 43.12, 45.46, 88.58, 1.03, 3.13, 4.16, 1.023, 0.38, 0.693, 0.077, 0.022, 0.049, 24.451, 70.472, 48.07, 9.721, 28.097, 0.019, 1.284, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0108, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 50.7, 44.23, 94.93, 0.88, 3.58, 4.46, 0.818, 0.415, 0.631, 0.023, 0.022, 0.022, 17.798, 82.833, 48.102, 40.842, 89.885, 0.038, 0.593, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0109, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 43.11, 65.35, 108.46, 0.89, 5.75, 6.65, 0.838, 0.451, 0.605, 0.022, 0.022, 0.022, 21.254, 90.156, 62.768, 8.837, 108.123, 0.196, 0.499, 17.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_010a, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 32.39, 38.98, 71.37, 0.76, 3.08, 3.84, 1.196, 0.407, 0.765, 0.02, 0.019, 0.019, 24.059, 80.907, 55.105, 93.864, 96.574, 0.374, 0.126, 18.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_010b, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 37.46, 126.76, 164.22, 1.74, 6.98, 8.72, 0.887, 0.385, 0.5, 0.019, 0.018, 0.018, 47.689, 56.353, 54.377, 2.919, 35.209, 0.077, 0.179, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0105, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_A_TP, raid5, Unknown, 45.63, 54.81, 100.44, 1.05, 3.61, 4.66, 0.766, 0.364, 0.547, 0.017, 0.017, 0.017, 23.477, 67.43, 47.462, 11.396, 68.08, 0.017, 0.441, 14.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0200, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 683.18, 71.62, 754.8, 19.22, 2.78, 22.0, 1.394, 0.345, 1.295, 0.057, 0.025, 0.054, 28.809, 39.754, 29.848, 20.07, 154.816, 0.042, 2.931, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0201, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 530.09, 69.76, 599.85, 12.85, 3.34, 16.19, 1.118, 0.388, 1.033, 0.045, 0.026, 0.043, 24.82, 49.014, 27.634, 7.021, 99.695, 0.085, 0.635, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0202, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 690.02, 107.53, 797.54, 19.82, 4.68, 24.51, 1.456, 0.363, 1.308, 0.071, 0.027, 0.065, 29.418, 44.589, 31.463, 4.042, 337.982, 0.078, 2.622, 16.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0203, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 493.24, 41.86, 535.1, 13.79, 1.67, 15.45, 1.948, 0.355, 1.823, 0.331, 0.027, 0.308, 28.624, 40.737, 29.571, 6.99, 156.24, 0.051, 2.854, 13.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0204, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 916.71, 59.32, 976.02, 29.81, 2.09, 31.9, 1.967, 0.327, 1.867, 0.478, 0.026, 0.45, 33.297, 36.094, 33.467, 4.546, 122.85, 0.089, 1.554, 17.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870A_T0_4401, 5/2/18 12:14 PM, 900, Tier0_CS2DS8870A_A_TP, raid5, Unknown, 1213.91, 103.1, 1317.01, 39.67, 7.49, 47.16, 0.37, 0.438, 0.376, 0.022, 0.019, 0.022, 33.465, 74.39, 36.669, 2.593, 12.879, 0.021, 0.02, 5.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870A_T0_4501, 5/2/18 12:14 PM, 900, Tier0_CS2DS8870A_A_TP, raid5, Unknown, 1565.57, 113.59, 1679.17, 50.16, 9.61, 59.77, 0.365, 0.47, 0.372, 0.022, 0.018, 0.022, 32.81, 86.609, 36.449, 2.36, 12.231, 4.73, 1.043, 5.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0205, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 895.71, 95.69, 991.4, 26.41, 5.82, 32.24, 1.611, 0.422, 1.496, 0.081, 0.022, 0.076, 30.196, 62.321, 33.297, 3.635, 75.297, 0.104, 2.648, 17.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0206, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 748.39, 61.85, 810.24, 20.62, 2.55, 23.16, 1.573, 0.367, 1.481, 0.209, 0.03, 0.195, 28.207, 42.193, 29.275, 5.892, 175.49, 0.019, 0.031, 17.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0207, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 877.1, 60.08, 937.18, 28.96, 3.3, 32.27, 2.107, 0.398, 1.998, 0.743, 0.03, 0.697, 33.815, 56.275, 35.255, 26.835, 375.788, 0.021, 5.347, 18.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0208, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 805.56, 76.75, 882.31, 25.04, 2.98, 28.01, 2.191, 0.363, 2.032, 0.141, 0.027, 0.131, 31.825, 39.709, 32.511, 54.344, 178.212, 0.018, 2.763, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0209, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 1060.63, 50.61, 1111.24, 32.33, 2.19, 34.52, 1.49, 0.381, 1.44, 0.783, 0.029, 0.748, 31.216, 44.293, 31.812, 7.089, 115.401, 0.025, 0.838, 19.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_020a, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 662.88, 91.54, 754.41, 18.46, 3.41, 21.87, 2.141, 0.352, 1.924, 0.222, 0.026, 0.198, 28.512, 38.169, 29.684, 7.064, 179.853, 0.079, 7.02, 18.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_020b, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_B_TP, Unknown, Unknown, 857.04, 57.65, 914.7, 23.74, 2.75, 26.49, 1.863, 0.373, 1.769, 0.259, 0.027, 0.244, 28.368, 48.877, 29.661, 10.809, 214.975, 0.039, 0.041, 18.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0300, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 737.21, 64.55, 801.76, 24.63, 2.63, 27.26, 0.94, 0.351, 0.892, 0.279, 0.03, 0.259, 34.215, 41.748, 34.821, 5.167, 69.141, 0.033, 2.722, 15.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0301, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 726.81, 75.22, 802.02, 21.32, 2.27, 23.59, 1.284, 0.322, 1.194, 0.865, 0.027, 0.787, 30.034, 30.97, 30.122, 9.898, 203.007, 0.038, 4.989, 18.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0302, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 574.67, 79.93, 654.6, 17.1, 3.12, 20.22, 1.174, 0.351, 1.073, 0.464, 0.023, 0.411, 30.476, 39.983, 31.637, 10.514, 126.373, 0.116, 7.891, 16.0, 1.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0303, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 529.15, 79.71, 608.86, 16.03, 2.72, 18.75, 1.578, 0.339, 1.415, 0.076, 0.022, 0.069, 31.012, 34.994, 31.533, 7.295, 158.919, 0.115, 3.97, 17.0, 2.0 
SVC-2145-CS2SVC1-IBM, CS2DS8870E_0304, 5/2/18 12:14 PM, 900, Tier15_CS2DS8870E_B_TP, raid5, Unknown, 810.03, 65.21, 875.25, 27.28, 2.96, 30.24, 0.864, 0.392, 0.829, 0.32, 0.026, 0.298, 34.481, 46.505, 35.377, 8.943, 168.889, 0.066, 1.17, 13.0, 1.0 
