Storage System, Port, Time, Interval (s), WWPN, Speed (Gbps), SVC Port ID, Port Send Data Rate (MiB/s), Port Receive Data Rate (MiB/s), Port Send I/O Rate (ops/s), Port Receive I/O Rate (ops/s), Total Port I/O Rate (ops/s), Total Port Data Rate (MiB/s), Port to Host Send I/O Rate (ops/s), Port to Host Receive I/O Rate (ops/s), Total Port to Host I/O Rate (ops/s), Port to Disk Send I/O Rate (ops/s), Port to Disk Receive I/O Rate (ops/s), Total Port to Disk I/O Rate (ops/s), Port to Local Node Send I/O Rate (ops/s), Port to Local Node Receive I/O Rate (ops/s), Total Port to Local Node I/O Rate (ops/s), Port to Remote Node Send I/O Rate (ops/s), Port to Remote Node Receive I/O Rate (ops/s), Total Port to Remote Node I/O Rate (ops/s), Port to Host Send Data Rate (MiB/s), Port to Host Receive Data Rate (MiB/s), Total Port to Host Data Rate (MiB/s), Port to Disk Send Data Rate (MiB/s), Port to Disk Receive Data Rate (MiB/s), Total Port to Disk Data Rate (MiB/s), Port to Local Node Send Data Rate (MiB/s), Port to Local Node Receive Data Rate (MiB/s), Total Port to Local Node Data Rate (MiB/s), Port to Remote Node Send Data Rate (MiB/s), Port to Remote Node Receive Data Rate (MiB/s), Total Port to Remote Node Data Rate (MiB/s), Link Failure Rate (cnt/s), Port Send Bandwidth Percentage (%), Port Receive Bandwidth Percentage (%), Overall Port Bandwidth Percentage (%), Loss of Sync Rate (cnt/s), Loss of Signal Rate (cnt/s), CRC Error Rate (cnt/s), Primitive Sequence Protocol Error Rate (cnt/s), Invalid Transmission Word Rate (cnt/s), Zero Buffer Credit Timer (us), Port Congestion Index (cnt), Invalid Link Transmission Rate (cnt/s), Zero Buffer Credit Percentage (%) 
SVC-2145-CS2SVC1-IBM, CS2SVC1N5 Port 2, 5/2/18 12:29 PM, 900, 5005076801303D63, 8, 65, 48.7, 286.78, 14706.62, 8598.18, 23304.81, 335.48, 0.0, 892.51, 892.51, 6996.35, 0.0, 6996.35, 7710.27, 7705.67, 15415.94, 0.0, 0.0, 0.0, 14.35, 9.17, 23.52, 16.78, 238.8, 255.58, 17.57, 38.81, 56.38, 0.0, 0.0, 0.0, 0.0, 5.94, 35.01, 20.47, 0.0, 0.0, 0.0, 0.0, 0.0, 79760.0, 0.15, 0.0, 0.01 
SVC-2145-CS2SVC1-IBM, CS2SVC1N5 Port 3, 5/2/18 12:29 PM, 900, 5005076801103D63, 8, 66, 300.49, 257.68, 8064.03, 6171.28, 14235.31, 558.18, 0.0, 4963.79, 4963.79, 6980.66, 0.0, 6980.66, 0.0, 0.0, 0.0, 1083.37, 1207.49, 2290.85, 280.34, 19.08, 299.42, 16.8, 238.45, 255.26, 0.0, 0.0, 0.0, 3.35, 0.15, 3.5, 0.0, 36.68, 31.46, 34.07, 0.0, 0.0, 0.0, 0.0, 0.0, 981110.0, 0.3, 0.0, 0.11 
SVC-2145-CS2SVC1-IBM, CS2SVC1N5 Port 4, 5/2/18 12:29 PM, 900, 5005076801203D63, 8, 67, 308.62, 266.13, 8056.01, 6456.98, 14512.99, 574.75, 0.0, 5253.48, 5253.48, 6974.86, 0.0, 6974.86, 0.0, 0.0, 0.0, 1081.15, 1203.5, 2284.66, 288.45, 27.74, 316.19, 16.75, 238.24, 254.99, 0.0, 0.0, 0.0, 3.42, 0.15, 3.57, 0.0, 37.67, 32.49, 35.08, 0.0, 0.0, 0.0, 0.0, 0.0, 942610.0, 0.28, 0.0, 0.1 
SVC-2145-CS2SVC1-IBM, CS2SVC1N6 Port 1, 5/2/18 12:29 PM, 900, 5005076801403D84, 8, 80, 171.08, 132.56, 14312.64, 13492.51, 27805.14, 303.65, 0.0, 5561.37, 5561.37, 6298.44, 0.0, 6298.44, 8014.2, 7931.13, 15945.33, 0.0, 0.0, 0.0, 97.45, 12.46, 109.91, 36.68, 103.86, 140.53, 36.96, 16.25, 53.21, 0.0, 0.0, 0.0, 0.0, 20.88, 16.18, 18.53, 0.0, 0.0, 0.0, 0.0, 0.0, 1.39626E7, 7.43, 0.0, 1.55 
SVC-2145-CS2SVC1-IBM, CS2SVC1N6 Port 2, 5/2/18 12:29 PM, 900, 5005076801303D84, 8, 81, 176.56, 133.83, 14352.75, 13791.74, 28144.49, 310.39, 0.0, 5769.95, 5769.95, 6311.93, 0.0, 6311.93, 8040.82, 8021.79, 16062.61, 0.0, 0.0, 0.0, 101.79, 12.7, 114.49, 36.66, 104.29, 140.94, 38.11, 16.84, 54.95, 0.0, 0.0, 0.0, 0.0, 21.55, 16.34, 18.94, 0.0, 0.0, 0.0, 0.0, 0.0, 2562640.0, 1.32, 0.0, 0.28 
SVC-2145-CS2SVC1-IBM, CS2SVC1N6 Port 3, 5/2/18 12:29 PM, 900, 5005076801103D84, 8, 82, 89.53, 157.67, 7027.17, 6738.12, 13765.29, 247.21, 0.0, 5513.53, 5513.53, 5921.61, 0.0, 5921.61, 0.09, 0.02, 0.11, 1105.47, 1224.57, 2330.04, 51.57, 58.62, 110.2, 34.64, 98.88, 133.53, 0.01, 0.0, 0.01, 3.3, 0.16, 3.46, 0.0, 10.93, 19.25, 15.09, 0.0, 0.0, 0.0, 0.0, 0.0, 219370.0, 0.22, 0.0, 0.02 
SVC-2145-CS2SVC1-IBM, CS2SVC1N6 Port 4, 5/2/18 12:29 PM, 900, 5005076801203D84, 8, 83, 91.0, 163.6, 7439.23, 6717.45, 14156.68, 254.59, 0.0, 5496.2, 5496.2, 6330.9, 0.0, 6330.9, 0.0, 0.0, 0.0, 1108.33, 1221.25, 2329.58, 51.13, 58.53, 109.67, 36.64, 104.9, 141.53, 0.0, 0.0, 0.0, 3.23, 0.16, 3.39, 0.0, 11.11, 19.97, 15.54, 0.0, 0.0, 0.0, 0.0, 0.0, 54050.0, 0.05, 0.0, 0.01 
SVC-2145-CS2SVC1-IBM, CS2SVC1N7 Port 1, 5/2/18 12:29 PM, 900, 5005076801403D82, 8, 96, 196.78, 128.43, 12528.08, 14092.08, 26620.16, 325.21, 0.0, 3687.6, 3687.6, 3177.81, 0.0, 3177.81, 9350.27, 10404.48, 19754.75, 0.0, 0.0, 0.0, 141.65, 22.5, 164.14, 26.31, 81.67, 107.98, 28.83, 24.26, 53.09, 0.0, 0.0, 0.0, 0.0, 24.02, 15.68, 19.85, 0.0, 0.0, 0.0, 0.0, 0.0, 38980.0, 0.02, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N7 Port 2, 5/2/18 12:29 PM, 900, 5005076801303D82, 8, 97, 197.56, 129.31, 12455.85, 14072.71, 26528.56, 326.86, 0.0, 4023.78, 4023.78, 3174.91, 0.0, 3174.91, 9280.94, 10048.94, 19329.88, 0.0, 0.0, 0.0, 143.74, 23.84, 167.58, 26.31, 81.52, 107.83, 27.51, 23.95, 51.46, 0.0, 0.0, 0.0, 0.0, 24.12, 15.78, 19.95, 0.0, 0.0, 0.0, 0.0, 0.0, 12970.0, 0.01, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N7 Port 3, 5/2/18 12:29 PM, 900, 5005076801103D82, 8, 98, 180.74, 105.96, 4901.99, 6054.08, 10956.08, 286.7, 0.0, 3745.14, 3745.14, 3058.08, 0.0, 3058.08, 0.02, 0.18, 0.2, 1843.9, 2308.76, 4152.66, 151.86, 28.28, 180.15, 23.82, 77.44, 101.26, 0.0, 0.03, 0.03, 5.05, 0.21, 5.27, 0.0, 22.06, 12.93, 17.49, 0.0, 0.0, 0.0, 0.0, 0.0, 99770.0, 0.05, 0.0, 0.01 
SVC-2145-CS2SVC1-IBM, CS2SVC1N7 Port 4, 5/2/18 12:29 PM, 900, 5005076801203D82, 8, 99, 181.82, 109.02, 5023.54, 5776.91, 10800.45, 290.84, 0.0, 3468.31, 3468.31, 3178.53, 0.0, 3178.53, 0.0, 0.0, 0.0, 1845.01, 2308.59, 4153.6, 150.41, 27.18, 177.59, 26.35, 81.63, 107.98, 0.0, 0.0, 0.0, 5.05, 0.21, 5.26, 0.0, 22.19, 13.31, 17.75, 0.0, 0.0, 0.0, 0.0, 0.0, 29570.0, 0.01, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N8 Port 1, 5/2/18 12:29 PM, 900, 5005076801403D19, 8, 112, 329.94, 152.35, 12566.95, 10424.56, 22991.51, 482.3, 0.0, 2606.67, 2606.67, 3763.1, 0.0, 3763.1, 8803.85, 7817.89, 16621.74, 0.0, 0.0, 0.0, 288.18, 14.49, 302.67, 18.22, 109.18, 127.4, 23.54, 28.68, 52.23, 0.0, 0.0, 0.0, 0.0, 40.28, 18.6, 29.44, 0.0, 0.0, 0.0, 0.0, 0.0, 188390.0, 0.05, 0.0, 0.02 
SVC-2145-CS2SVC1-IBM, CS2SVC1N8 Port 2, 5/2/18 12:29 PM, 900, 5005076801303D19, 8, 113, 334.05, 166.1, 12536.56, 11016.36, 23552.92, 500.14, 0.0, 3262.75, 3262.75, 4087.03, 0.0, 4087.03, 8449.53, 7753.61, 16203.14, 0.0, 0.0, 0.0, 291.13, 17.43, 308.56, 19.7, 121.31, 141.01, 23.21, 27.37, 50.58, 0.0, 0.0, 0.0, 0.0, 40.78, 20.28, 30.53, 0.0, 0.0, 0.0, 0.0, 0.0, 44840.0, 0.01, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N8 Port 3, 5/2/18 12:29 PM, 900, 5005076801103D19, 8, 114, 273.08, 157.46, 5285.54, 5866.62, 11152.16, 430.54, 0.0, 4512.21, 4512.21, 4121.77, 0.0, 4121.77, 0.0, 0.0, 0.0, 1163.78, 1354.41, 2518.19, 250.57, 34.7, 285.27, 19.64, 122.68, 142.32, 0.0, 0.0, 0.0, 2.87, 0.09, 2.96, 0.0, 33.34, 19.22, 26.28, 0.0, 0.0, 0.0, 0.0, 0.0, 553350.0, 0.18, 0.0, 0.06 
SVC-2145-CS2SVC1-IBM, CS2SVC1N8 Port 4, 5/2/18 12:29 PM, 900, 5005076801203D19, 8, 115, 268.09, 146.92, 5270.73, 4711.75, 9982.48, 415.01, 0.0, 3360.11, 3360.11, 4112.93, 0.0, 4112.93, 0.0, 0.0, 0.0, 1157.8, 1351.64, 2509.44, 245.53, 24.46, 269.99, 19.71, 122.37, 142.08, 0.0, 0.0, 0.0, 2.86, 0.09, 2.94, 0.0, 32.73, 17.93, 25.33, 0.0, 0.0, 0.0, 0.0, 0.0, 242460.0, 0.08, 0.0, 0.03 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 5, 5/2/18 12:44 PM, 900, 5005076801503D6D, 8, 4, 15.42, 39.05, 25096.09, 29443.82, 54539.92, 54.47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25096.09, 29443.82, 54539.92, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.42, 39.05, 54.47, 0.0, 0.0, 0.0, 0.0, 1.88, 4.77, 3.32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 6, 5/2/18 12:44 PM, 900, 5005076801603D6D, 8, 5, 2.61, 0.03, 585.62, 626.83, 1212.45, 2.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 585.62, 626.83, 1212.45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.61, 0.03, 2.65, 0.0, 0.32, 0.0, 0.16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 7, 5/2/18 12:44 PM, 900, 5005076801703D6D, 8, 6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 8, 5/2/18 12:44 PM, 900, 5005076801803D6D, 8, 7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 9, 5/2/18 12:44 PM, 900, 5005076801583D6D, 8, 8, 2.62, 0.03, 581.06, 623.9, 1204.96, 2.65, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09, 0.02, 0.11, 580.97, 623.88, 1204.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.01, 2.6, 0.03, 2.64, 0.0, 0.32, 0.0, 0.16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 10, 5/2/18 12:44 PM, 900, 5005076801683D6D, 8, 9, 14.83, 38.01, 7632.23, 8193.52, 15825.75, 52.84, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7632.23, 8193.52, 15825.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.83, 38.01, 52.84, 0.0, 0.0, 0.0, 0.0, 1.81, 4.64, 3.22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 11, 5/2/18 12:44 PM, 900, 5005076801783D6D, 8, 10, 0.0, 0.0, 0.0, 1.4, 1.4, 0.0, 0.0, 1.4, 1.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N1 Port 12, 5/2/18 12:44 PM, 900, 5005076801883D6D, 8, 11, 0.0, 0.0, 0.0, 1.2, 1.2, 0.0, 0.0, 1.2, 1.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 5, 5/2/18 12:44 PM, 900, 5005076801503D1D, 8, 20, 38.91, 14.68, 29248.75, 24918.12, 54166.87, 53.59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29248.75, 24918.12, 54166.87, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 38.91, 14.68, 53.59, 0.0, 0.0, 0.0, 0.0, 4.75, 1.79, 3.27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 6, 5/2/18 12:44 PM, 900, 5005076801603D1D, 8, 21, 8.94, 0.09, 2079.93, 1840.33, 3920.25, 9.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2079.93, 1840.33, 3920.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.94, 0.09, 9.03, 0.0, 1.09, 0.01, 0.55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 7, 5/2/18 12:44 PM, 900, 5005076801703D1D, 8, 22, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 8, 5/2/18 12:44 PM, 900, 5005076801803D1D, 8, 23, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 9, 5/2/18 12:44 PM, 900, 5005076801583D1D, 8, 24, 8.92, 0.09, 2071.15, 1841.11, 3912.26, 9.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09, 0.0, 0.09, 2071.06, 1841.11, 3912.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.01, 8.91, 0.09, 9.0, 0.0, 1.09, 0.01, 0.55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 10, 5/2/18 12:44 PM, 900, 5005076801683D1D, 8, 25, 37.86, 14.12, 7966.85, 7425.73, 15392.59, 51.98, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7966.85, 7425.73, 15392.59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 37.86, 14.12, 51.98, 0.0, 0.0, 0.0, 0.0, 4.62, 1.72, 3.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 11, 5/2/18 12:44 PM, 900, 5005076801783D1D, 8, 26, 0.0, 0.0, 0.0, 3.41, 3.41, 0.0, 0.0, 3.41, 3.41, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N2 Port 12, 5/2/18 12:44 PM, 900, 5005076801883D1D, 8, 27, 0.0, 0.0, 0.0, 3.39, 3.39, 0.0, 0.0, 3.39, 3.39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 5, 5/2/18 12:44 PM, 900, 5005076801503D94, 8, 36, 26.89, 30.27, 8325.2, 9186.68, 17511.88, 57.16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8325.2, 9186.68, 17511.88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.89, 30.27, 57.16, 0.0, 0.0, 0.0, 0.0, 3.28, 3.69, 3.48, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 6, 5/2/18 12:44 PM, 900, 5005076801603D94, 8, 37, 15.06, 0.14, 1972.04, 2248.74, 4220.78, 15.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1972.04, 2248.74, 4220.78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.06, 0.14, 15.2, 0.0, 1.84, 0.02, 0.93, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 7, 5/2/18 12:44 PM, 900, 5005076801703D94, 8, 38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 8, 5/2/18 12:44 PM, 900, 5005076801803D94, 8, 39, 0.0, 0.0, 0.0, 2.35, 2.35, 0.0, 0.0, 2.35, 2.35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 9, 5/2/18 12:44 PM, 900, 5005076801583D94, 8, 40, 15.18, 0.15, 1958.89, 2246.99, 4205.88, 15.33, 0.0, 2.32, 2.32, 0.0, 0.0, 0.0, 0.09, 0.02, 0.11, 1958.8, 2244.65, 4203.45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.01, 15.17, 0.15, 15.31, 0.0, 1.85, 0.02, 0.93, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 10, 5/2/18 12:44 PM, 900, 5005076801683D94, 8, 41, 26.47, 29.71, 8253.34, 9107.25, 17360.6, 56.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8253.34, 9107.25, 17360.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.47, 29.71, 56.18, 0.0, 0.0, 0.0, 0.0, 3.23, 3.63, 3.43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 11, 5/2/18 12:44 PM, 900, 5005076801783D94, 8, 42, 0.0, 0.0, 0.0, 1.5, 1.5, 0.0, 0.0, 1.5, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N3 Port 12, 5/2/18 12:44 PM, 900, 5005076801883D94, 8, 43, 0.0, 0.0, 0.0, 3.62, 3.62, 0.0, 0.0, 3.62, 3.62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N4 Port 5, 5/2/18 12:44 PM, 900, 5005076801503D9D, 8, 52, 29.45, 26.05, 8725.92, 7794.82, 16520.73, 55.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8725.92, 7794.82, 16520.73, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 29.45, 26.05, 55.5, 0.0, 0.0, 0.0, 0.0, 3.59, 3.18, 3.38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N4 Port 6, 5/2/18 12:44 PM, 900, 5005076801603D9D, 8, 53, 17.84, 0.15, 1566.28, 1859.39, 3425.68, 17.98, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.02, 1566.28, 1859.37, 3425.66, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.84, 0.15, 17.98, 0.0, 2.18, 0.02, 1.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N4 Port 7, 5/2/18 12:44 PM, 900, 5005076801703D9D, 8, 54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N4 Port 8, 5/2/18 12:44 PM, 900, 5005076801803D9D, 8, 55, 0.0, 0.0, 0.0, 4.25, 4.25, 0.0, 0.0, 4.25, 4.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N4 Port 9, 5/2/18 12:44 PM, 900, 5005076801583D9D, 8, 56, 17.99, 0.15, 1568.13, 1864.76, 3432.89, 18.14, 0.0, 2.63, 2.63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1568.13, 1862.13, 3430.26, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 17.99, 0.15, 18.14, 0.0, 2.2, 0.02, 1.11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS2SVC1-IBM, CS2SVC1N4 Port 10, 5/2/18 12:44 PM, 900, 5005076801683D9D, 8, 57, 28.91, 26.34, 22851.74, 7727.01, 30578.74, 55.24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22851.74, 7727.01, 30578.74, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 28.91, 26.34, 55.24, 0.0, 0.0, 0.0, 0.0, 3.53, 3.22, 3.37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
