Storage System, Port, Time, Interval (s), WWPN, Speed (Gbps), SVC Port ID, Port Send Data Rate (MiB/s), Port Receive Data Rate (MiB/s), Port Send I/O Rate (ops/s), Port Receive I/O Rate (ops/s), Total Port I/O Rate (ops/s), Total Port Data Rate (MiB/s), Port to Host Send I/O Rate (ops/s), Port to Host Receive I/O Rate (ops/s), Total Port to Host I/O Rate (ops/s), Port to Disk Send I/O Rate (ops/s), Port to Disk Receive I/O Rate (ops/s), Total Port to Disk I/O Rate (ops/s), Port to Local Node Send I/O Rate (ops/s), Port to Local Node Receive I/O Rate (ops/s), Total Port to Local Node I/O Rate (ops/s), Port to Remote Node Send I/O Rate (ops/s), Port to Remote Node Receive I/O Rate (ops/s), Total Port to Remote Node I/O Rate (ops/s), Port to Host Send Data Rate (MiB/s), Port to Host Receive Data Rate (MiB/s), Total Port to Host Data Rate (MiB/s), Port to Disk Send Data Rate (MiB/s), Port to Disk Receive Data Rate (MiB/s), Total Port to Disk Data Rate (MiB/s), Port to Local Node Send Data Rate (MiB/s), Port to Local Node Receive Data Rate (MiB/s), Total Port to Local Node Data Rate (MiB/s), Port to Remote Node Send Data Rate (MiB/s), Port to Remote Node Receive Data Rate (MiB/s), Total Port to Remote Node Data Rate (MiB/s), Link Failure Rate (cnt/s), Port Send Bandwidth Percentage (%), Port Receive Bandwidth Percentage (%), Overall Port Bandwidth Percentage (%), Loss of Sync Rate (cnt/s), Loss of Signal Rate (cnt/s), CRC Error Rate (cnt/s), Primitive Sequence Protocol Error Rate (cnt/s), Invalid Transmission Word Rate (cnt/s), Zero Buffer Credit Timer (us), Port Congestion Index (cnt), Invalid Link Transmission Rate (cnt/s), Zero Buffer Credit Percentage (%) 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 3, 5/2/18 12:31 PM, 300, 500507680C13020F, 8, 2, 0.05, 0.54, 365.29, 361.86, 727.15, 0.59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07, 0.03, 0.1, 365.22, 361.83, 727.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.54, 0.59, 0.0, 0.01, 0.07, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 4, 5/2/18 12:31 PM, 300, 500507680C14020F, 8, 3, 10.24, 8.8, 3342.83, 3355.63, 6698.46, 19.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3342.83, 3355.63, 6698.46, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.24, 8.8, 19.04, 0.0, 0.0, 0.0, 0.0, 1.25, 1.07, 1.16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 5, 5/2/18 12:31 PM, 300, 500507680C21020F, 8, 4, 0.06, 0.34, 0.0, 16.59, 16.59, 0.4, 0.0, 16.59, 16.59, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06, 0.34, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.04, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 6, 5/2/18 12:31 PM, 300, 500507680C22020F, 8, 5, 9.09, 11.29, 488.51, 16.07, 504.58, 20.38, 0.0, 16.07, 16.07, 488.51, 0.0, 488.51, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.3, 0.35, 9.03, 10.99, 20.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.11, 1.38, 1.24, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 7, 5/2/18 12:31 PM, 300, 500507680C23020F, 8, 6, 9.89, 8.24, 3213.12, 8897.67, 12110.79, 18.13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3213.12, 8897.67, 12110.79, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.89, 8.24, 18.13, 0.0, 0.0, 0.0, 0.0, 1.21, 1.01, 1.11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 8, 5/2/18 12:31 PM, 300, 500507680C24020F, 8, 7, 0.05, 0.55, 430.47, 423.34, 853.81, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 430.47, 423.34, 853.81, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.55, 0.6, 0.0, 0.01, 0.07, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 9, 5/2/18 12:31 PM, 300, 500507680C51020F, 8, 8, 22.1, 13.67, 853.05, 666.72, 1519.78, 35.78, 0.0, 305.23, 305.23, 488.49, 0.0, 488.49, 0.0, 0.0, 0.0, 364.56, 361.49, 726.05, 13.02, 2.14, 15.16, 9.04, 10.99, 20.03, 0.0, 0.0, 0.0, 0.05, 0.54, 0.59, 0.0, 2.7, 1.67, 2.18, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 10, 5/2/18 12:31 PM, 300, 500507680C52020F, 8, 9, 12.9, 2.16, 0.0, 305.27, 305.27, 15.05, 0.0, 305.27, 305.27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.9, 2.16, 15.05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.57, 0.26, 0.91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 11, 5/2/18 12:31 PM, 300, 500507680C53020F, 8, 10, 10.26, 8.17, 7210.28, 3345.51, 10555.78, 18.43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7210.28, 3345.51, 10555.78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.26, 8.17, 18.43, 0.0, 0.0, 0.0, 0.0, 1.25, 1.0, 1.12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N1 Port 12, 5/2/18 12:31 PM, 300, 500507680C54020F, 8, 11, 9.87, 8.17, 3191.07, 3296.02, 6487.1, 18.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3191.07, 3296.02, 6487.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.87, 8.17, 18.04, 0.0, 0.0, 0.0, 0.0, 1.2, 1.0, 1.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 1, 5/2/18 12:31 PM, 300, 500507680C11020A, 8, 16, 9.24, 11.02, 326.55, 812.97, 1139.53, 20.26, 0.0, 812.97, 812.97, 326.55, 0.0, 326.55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4, 8.54, 11.94, 5.85, 2.48, 8.32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.13, 1.34, 1.23, 0.0, 0.0, 0.0, 0.0, 0.0, 140.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 2, 5/2/18 12:31 PM, 300, 500507680C12020A, 8, 17, 9.46, 11.61, 752.57, 1202.23, 1954.8, 21.07, 0.0, 825.15, 825.15, 326.58, 0.0, 326.58, 0.0, 0.0, 0.0, 425.99, 377.08, 803.06, 3.41, 8.57, 11.98, 5.96, 2.51, 8.47, 0.0, 0.0, 0.0, 0.09, 0.53, 0.61, 0.0, 1.15, 1.42, 1.28, 0.0, 0.0, 0.0, 0.0, 0.0, 40.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 3, 5/2/18 12:31 PM, 300, 500507680C13020A, 8, 18, 0.08, 0.54, 362.15, 370.45, 732.6, 0.62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.07, 0.1, 362.12, 370.38, 732.49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08, 0.53, 0.62, 0.0, 0.01, 0.07, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 4, 5/2/18 12:31 PM, 300, 500507680C14020A, 8, 19, 8.88, 10.15, 3298.09, 3266.62, 6564.71, 19.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3298.09, 3266.62, 6564.71, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.88, 10.15, 19.03, 0.0, 0.0, 0.0, 0.0, 1.08, 1.24, 1.16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 5, 5/2/18 12:31 PM, 300, 500507680C21020A, 8, 20, 0.16, 0.31, 0.0, 26.78, 26.78, 0.47, 0.0, 26.78, 26.78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16, 0.31, 0.47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02, 0.04, 0.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 6, 5/2/18 12:31 PM, 300, 500507680C22020A, 8, 21, 6.09, 2.79, 326.55, 27.62, 354.17, 8.88, 0.0, 27.62, 27.62, 326.55, 0.0, 326.55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.33, 0.48, 5.93, 2.46, 8.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.74, 0.34, 0.54, 0.0, 0.0, 0.0, 0.0, 0.0, 390.0, 0.02, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 7, 5/2/18 12:31 PM, 300, 500507680C23020A, 8, 22, 8.32, 9.8, 8837.56, 3134.53, 11972.09, 18.12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8837.56, 3134.53, 11972.09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.32, 9.8, 18.12, 0.0, 0.0, 0.0, 0.0, 1.02, 1.2, 1.11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 8, 5/2/18 12:31 PM, 300, 500507680C24020A, 8, 23, 0.08, 0.55, 344.22, 411.15, 755.38, 0.63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06, 0.15, 0.21, 344.16, 411.01, 755.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.01, 0.08, 0.54, 0.62, 0.0, 0.01, 0.07, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 9, 5/2/18 12:31 PM, 300, 500507680C51020A, 8, 24, 8.67, 7.53, 686.0, 946.16, 1632.16, 16.19, 0.0, 568.44, 568.44, 326.53, 0.0, 326.53, 0.0, 0.0, 0.0, 359.48, 377.71, 737.19, 2.68, 4.5, 7.18, 5.9, 2.48, 8.38, 0.0, 0.0, 0.0, 0.08, 0.55, 0.63, 0.0, 1.06, 0.92, 0.99, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 10, 5/2/18 12:31 PM, 300, 500507680C52020A, 8, 25, 2.79, 4.56, 0.0, 576.31, 576.31, 7.35, 0.0, 576.31, 576.31, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.79, 4.56, 7.35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34, 0.56, 0.45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 11, 5/2/18 12:31 PM, 300, 500507680C53020A, 8, 26, 8.26, 10.18, 3286.78, 7133.0, 10419.78, 18.44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3286.78, 7133.0, 10419.78, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.26, 10.18, 18.44, 0.0, 0.0, 0.0, 0.0, 1.01, 1.24, 1.12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N2 Port 12, 5/2/18 12:31 PM, 300, 500507680C54020A, 8, 27, 8.25, 9.78, 3237.24, 3113.87, 6351.11, 18.03, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3237.24, 3113.87, 6351.11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.25, 9.78, 18.03, 0.0, 0.0, 0.0, 0.0, 1.01, 1.19, 1.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 1, 5/2/18 12:31 PM, 300, 500507680C1103F5, 8, 32, 55.59, 81.99, 1781.53, 1319.0, 3100.53, 137.58, 0.0, 1319.0, 1319.0, 1781.53, 0.0, 1781.53, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.12, 10.51, 60.63, 5.47, 71.48, 76.95, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.79, 10.01, 8.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 2, 5/2/18 12:31 PM, 300, 500507680C1203F5, 8, 33, 55.86, 82.38, 2167.85, 1725.19, 3893.04, 138.24, 0.0, 1297.84, 1297.84, 1781.14, 0.0, 1781.14, 0.0, 0.0, 0.0, 386.71, 427.35, 814.06, 50.37, 10.41, 60.78, 5.48, 71.56, 77.04, 0.0, 0.0, 0.0, 0.01, 0.41, 0.42, 0.0, 6.82, 10.06, 8.44, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 3, 5/2/18 12:31 PM, 300, 500507680C1303F5, 8, 34, 0.01, 0.44, 431.56, 432.42, 863.98, 0.45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 431.56, 432.42, 863.98, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.44, 0.45, 0.0, 0.0, 0.05, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 4, 5/2/18 12:31 PM, 300, 500507680C1403F5, 8, 35, 7.16, 10.01, 7996.6, 8151.69, 16148.29, 17.17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7996.6, 8151.69, 16148.29, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.16, 10.01, 17.17, 0.0, 0.0, 0.0, 0.0, 0.87, 1.22, 1.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 5, 5/2/18 12:31 PM, 300, 500507680C2103F5, 8, 36, 0.69, 0.85, 0.0, 111.6, 111.6, 1.54, 0.0, 111.6, 111.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.69, 0.85, 1.54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08, 0.1, 0.09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 6, 5/2/18 12:31 PM, 300, 500507680C2203F5, 8, 37, 6.14, 72.37, 1783.2, 108.48, 1891.67, 78.5, 0.0, 108.48, 108.48, 1783.2, 0.0, 1783.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.68, 0.82, 1.5, 5.45, 71.55, 77.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.75, 8.83, 4.79, 0.0, 0.0, 0.0, 0.0, 0.0, 420.0, 0.02, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 7, 5/2/18 12:31 PM, 300, 500507680C2303F5, 8, 38, 6.92, 9.43, 3352.21, 3333.42, 6685.62, 16.34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3352.21, 3333.42, 6685.62, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.92, 9.43, 16.34, 0.0, 0.0, 0.0, 0.0, 0.84, 1.15, 0.99, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 8, 5/2/18 12:31 PM, 300, 500507680C2403F5, 8, 39, 0.01, 0.44, 461.29, 426.72, 888.01, 0.45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07, 0.03, 0.1, 461.22, 426.69, 887.91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.44, 0.45, 0.0, 0.0, 0.05, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 9, 5/2/18 12:31 PM, 300, 500507680C5103F5, 8, 40, 77.32, 72.62, 2141.13, 1191.28, 3332.41, 149.94, 0.0, 829.33, 829.33, 1781.64, 0.0, 1781.64, 0.0, 0.0, 0.0, 359.49, 361.95, 721.44, 71.82, 0.69, 72.51, 5.49, 71.53, 77.02, 0.0, 0.0, 0.0, 0.01, 0.4, 0.41, 0.0, 9.44, 8.87, 9.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 10, 5/2/18 12:31 PM, 300, 500507680C5203F5, 8, 41, 72.61, 0.72, 0.0, 833.96, 833.96, 73.33, 0.0, 833.96, 833.96, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 72.61, 0.72, 73.33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.86, 0.09, 4.47, 0.0, 0.0, 0.0, 0.0, 0.0, 620.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 11, 5/2/18 12:31 PM, 300, 500507680C5303F5, 8, 42, 6.95, 9.48, 3362.36, 3340.78, 6703.13, 16.43, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3362.36, 3340.78, 6703.13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.95, 9.48, 16.43, 0.0, 0.0, 0.0, 0.0, 0.85, 1.16, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N3 Port 12, 5/2/18 12:31 PM, 300, 500507680C5403F5, 8, 43, 6.88, 9.51, 3339.63, 3327.64, 6667.27, 16.39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3339.63, 3327.64, 6667.27, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.88, 9.51, 16.39, 0.0, 0.0, 0.0, 0.0, 0.84, 1.16, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 1, 5/2/18 12:31 PM, 300, 500507680C1103EB, 8, 48, 72.75, 110.2, 2410.09, 1878.14, 4288.23, 182.95, 0.0, 1878.14, 1878.14, 2410.09, 0.0, 2410.09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 64.96, 13.59, 78.55, 7.79, 96.61, 104.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.88, 13.45, 11.16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 2, 5/2/18 12:31 PM, 300, 500507680C1203EB, 8, 49, 72.46, 110.8, 2854.03, 2255.37, 5109.4, 183.26, 0.0, 1853.57, 1853.57, 2410.61, 0.0, 2410.61, 0.07, 0.03, 0.1, 443.35, 401.77, 845.11, 64.55, 13.6, 78.15, 7.87, 96.8, 104.67, 0.0, 0.0, 0.0, 0.04, 0.41, 0.44, 0.0, 8.85, 13.53, 11.19, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 3, 5/2/18 12:31 PM, 300, 500507680C1303EB, 8, 50, 0.04, 0.43, 377.06, 391.86, 768.93, 0.47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 377.06, 391.86, 768.93, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.43, 0.47, 0.0, 0.0, 0.05, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 4, 5/2/18 12:31 PM, 300, 500507680C1403EB, 8, 51, 9.92, 7.24, 7985.31, 7848.9, 15834.21, 17.16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7985.31, 7848.9, 15834.21, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.92, 7.24, 17.16, 0.0, 0.0, 0.0, 0.0, 1.21, 0.88, 1.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 5, 5/2/18 12:31 PM, 300, 500507680C2103EB, 8, 52, 0.26, 0.8, 0.0, 67.34, 67.34, 1.06, 0.0, 67.34, 67.34, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26, 0.8, 1.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.1, 0.06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 6, 5/2/18 12:31 PM, 300, 500507680C2203EB, 8, 53, 8.12, 97.58, 2409.91, 68.88, 2478.79, 105.7, 0.0, 68.88, 68.88, 2409.91, 0.0, 2409.91, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27, 0.8, 1.07, 7.85, 96.78, 104.63, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.99, 11.91, 6.45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 7, 5/2/18 12:31 PM, 300, 500507680C2303EB, 8, 54, 9.33, 6.99, 3170.03, 3207.36, 6377.39, 16.33, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3170.03, 3207.36, 6377.39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.33, 6.99, 16.33, 0.0, 0.0, 0.0, 0.0, 1.14, 0.85, 0.99, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 8, 5/2/18 12:31 PM, 300, 500507680C2403EB, 8, 55, 0.04, 0.44, 365.57, 437.26, 802.83, 0.47, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 365.57, 437.26, 802.83, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.44, 0.47, 0.0, 0.0, 0.05, 0.02, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 9, 5/2/18 12:31 PM, 300, 500507680C5103EB, 8, 56, 98.75, 99.16, 2785.63, 1297.0, 4082.62, 197.91, 0.0, 906.87, 906.87, 2410.13, 0.0, 2410.13, 0.0, 0.0, 0.0, 375.49, 390.12, 765.62, 90.9, 1.91, 92.82, 7.81, 96.84, 104.65, 0.0, 0.0, 0.0, 0.03, 0.41, 0.45, 0.0, 12.05, 12.1, 12.07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 10, 5/2/18 12:31 PM, 300, 500507680C5203EB, 8, 57, 89.85, 1.92, 0.0, 904.45, 904.45, 91.77, 0.0, 904.45, 904.45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 89.85, 1.92, 91.77, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.97, 0.23, 5.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
SVC-2145-CS4SVC1-IBM, CS4SVC1_N4 Port 11, 5/2/18 12:31 PM, 300, 500507680C5303EB, 8, 58, 9.39, 7.03, 3176.23, 3216.31, 6392.54, 16.42, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3176.23, 3216.31, 6392.54, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.39, 7.03, 16.42, 0.0, 0.0, 0.0, 0.0, 1.15, 0.86, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 
